"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間_進修別","等級別","上學年畢業生男","上學年畢業生女","縣市名稱","體系別"
109,0023,國立雲林科技大學,07151041,機械工程系_精密機械專班,D 日,B 四技,3,0,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07151041,機械工程系_模具工程產學攜手專班,D 日,B 四技,6,0,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07191048,工業工程與管理系,D 日,D 博士,1,0,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07191048,工業工程與管理系,D 日,M 碩士,25,22,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07191048,工業工程與管理系,D 日,B 四技,50,43,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07191048,工業工程與管理系_精密機械製造與管理專班,D 日,B 四技,30,0,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07191048,工業工程與管理系,N 職,M 碩士,10,0,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07191048,工業工程與管理系健康產業管理碩士在職專班,N 職,M 碩士,0,17,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07194050,工程科技研究所,D 日,D 博士,8,0,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07311016,建築與室內設計系,D 日,M 碩士,7,9,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07311016,建築與室內設計系,D 日,B 四技,19,23,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07321043,營建工程系,D 日,M 碩士,20,5,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07321043,營建工程系,D 日,B 四技,50,28,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07321043,營建工程系,D 日,C 二技,3,0,09 雲林縣,2 技職
109,0023,國立雲林科技大學,07321043,營建工程系,N 職,M 碩士,3,1,09 雲林縣,2 技職
109,0023,國立雲林科技大學,10152053,休閒運動研究所,D 日,M 碩士,8,2,09 雲林縣,2 技職
109,0023,國立雲林科技大學,10152053,休閒運動研究所,N 職,M 碩士,3,8,09 雲林縣,2 技職
109,0023,國立雲林科技大學,99999006,前瞻學士學位學程,D 日,B 四技,11,6,09 雲林縣,2 技職
109,0023,國立雲林科技大學,99999061,產業專案學士學位學程,D 日,B 四技,0,1,09 雲林縣,2 技職
109,0024,國立屏東科技大學,01118001,技術及職業教育研究所,D 日,M 碩士,2,9,13 屏東縣,2 技職
109,0024,國立屏東科技大學,01118001,技術及職業教育研究所,N 職,M 碩士,2,3,13 屏東縣,2 技職
109,0024,國立屏東科技大學,02122003,時尚設計與管理系_時尚設計專班,N 修,B 四技,0,44,13 屏東縣,2 技職
109,0024,國立屏東科技大學,02125003,時尚設計與管理系,D 日,M 碩士,1,3,13 屏東縣,2 技職
109,0024,國立屏東科技大學,02125003,時尚設計與管理系,D 日,B 四技,1,57,13 屏東縣,2 技職
109,0024,國立屏東科技大學,02125003,時尚設計與管理系,D 日,C 二技,0,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,02311002,應用外語系,D 日,M 碩士,1,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,02311002,應用外語系,D 日,B 四技,13,36,13 屏東縣,2 技職
109,0024,國立屏東科技大學,03143004,客家文化產業研究所,D 日,M 碩士,2,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,04121007,財務金融國際學士學位學程,D 日,B 四技,1,7,13 屏東縣,2 技職
109,0024,國立屏東科技大學,04131005,企業管理系,D 日,M 碩士,5,5,13 屏東縣,2 技職
109,0024,國立屏東科技大學,04131005,企業管理系,D 日,B 四技,18,67,13 屏東縣,2 技職
109,0024,國立屏東科技大學,04131005,企業管理系,N 職,M 碩士,2,3,13 屏東縣,2 技職
109,0024,國立屏東科技大學,04131005,企業管理系,N 修,B 四技,8,5,13 屏東縣,2 技職
109,0024,國立屏東科技大學,04199008,科技管理研究所,D 日,M 碩士,2,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,04199009,工業管理系,D 日,M 碩士,9,13,13 屏東縣,2 技職
109,0024,國立屏東科技大學,04199009,工業管理系,D 日,B 四技,36,41,13 屏東縣,2 技職
109,0024,國立屏東科技大學,04199009,工業管理系,N 職,M 碩士,2,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,04199011,高階經營管理碩士在職專班,N 職,M 碩士,14,9,13 屏東縣,2 技職
109,0024,國立屏東科技大學,05121015,生物科技系,D 日,M 碩士,11,9,13 屏東縣,2 技職
109,0024,國立屏東科技大學,05121015,生物科技系,D 日,B 四技,25,27,13 屏東縣,2 技職
109,0024,國立屏東科技大學,05121016,農學院生物資源博士班,D 日,D 博士,1,0,13 屏東縣,2 技職
109,0024,國立屏東科技大學,05121049,動物疫苗科技研究所,D 日,M 碩士,3,5,13 屏東縣,2 技職
109,0024,國立屏東科技大學,05121050,動物用疫苗國際學位專班,D 日,D 博士,0,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,05121050,動物用疫苗國際學位專班,D 日,M 碩士,1,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,05221014,野生動物保育研究所,D 日,M 碩士,4,6,13 屏東縣,2 技職
109,0024,國立屏東科技大學,05292040,水土保持系,D 日,M 碩士,14,7,13 屏東縣,2 技職
109,0024,國立屏東科技大學,05292040,水土保持系,D 日,B 四技,34,10,13 屏東縣,2 技職
109,0024,國立屏東科技大學,06131017,資訊管理系,D 日,M 碩士,5,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,06131017,資訊管理系,D 日,B 四技,22,25,13 屏東縣,2 技職
109,0024,國立屏東科技大學,06131017,資訊管理系,N 職,M 碩士,10,0,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07112024,材料工程研究所,D 日,M 碩士,7,0,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07121025,環境工程與科學系,D 日,D 博士,1,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07121025,環境工程與科學系,D 日,M 碩士,22,7,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07121025,環境工程與科學系,D 日,B 四技,60,16,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07121025,環境工程與科學系,N 職,M 碩士,3,0,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07151018,機械工程系,D 日,M 碩士,19,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07151018,機械工程系,D 日,B 四技,101,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07151018,機械工程系,N 職,M 碩士,2,0,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07151018,機械工程系_精密加工專班,N 修,B 四技,11,0,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07151020,生物機電工程系,D 日,M 碩士,9,0,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07151020,生物機電工程系,D 日,B 四技,42,3,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07151020,生物機電工程系,N 修,B 四技,32,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07161019,車輛工程系,D 日,M 碩士,30,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07161019,車輛工程系,D 日,B 四技,81,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07211037,食品科學系,D 日,D 博士,3,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07211037,食品科學系,D 日,M 碩士,17,12,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07211037,食品科學國際碩士學位學程,D 日,M 碩士,4,3,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07211037,食品科學系,D 日,B 四技,35,62,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07211037,食品科學系,N 修,B 四技,14,10,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07211039,食品生技碩士學位學程在職專班,N 職,M 碩士,4,4,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07211066,食品安全管理研究所,D 日,M 碩士,5,6,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07312027,景觀暨遊憩管理研究所,D 日,M 碩士,2,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07321021,土木工程系,D 日,D 博士,3,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07321021,土木工程系,D 日,M 碩士,3,3,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07321021,土木工程系,D 日,B 四技,54,21,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07321021,土木工程系,N 職,M 碩士,9,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07321022,土壤與水工程國際碩士學位學程,D 日,M 碩士,0,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,07321023,環境資源與防災學位學程,N 修,B 四技,24,3,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08111029,農園生產系,D 日,D 博士,2,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08111029,農園生產系,D 日,M 碩士,3,3,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08111029,農園生產系,D 日,B 四技,62,36,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08111029,農園生產系,N 職,M 碩士,1,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08111029,農園生產系_農園藝技術專班,N 修,B 四技,5,8,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08112032,動物科學與畜產系,D 日,M 碩士,3,4,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08112032,動物科學與畜產系,D 日,B 四技,24,38,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08193036,農企業管理系,D 日,M 碩士,3,4,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08193036,農企業管理國際碩士學位學程,D 日,M 碩士,1,12,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08193036,農企業管理系,D 日,B 四技,30,23,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08193036,農企業管理系,N 職,M 碩士,11,4,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08193036,管理學院農企管理系碩士在職專班,N 職,M 碩士,1,0,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08194035,植物醫學系,D 日,M 碩士,4,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08194035,植物醫學系,D 日,B 四技,28,26,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系,D 日,D 博士,8,3,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系,D 日,M 碩士,4,5,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系,D 日,B 四技,13,17,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08211041,森林系,D 日,M 碩士,3,6,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08211041,森林系,D 日,B 四技,31,20,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08211041,森林系,D 日,C 二技,1,0,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08211043,木材科學與設計系,D 日,M 碩士,5,0,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08211043,木材科學與設計系,D 日,B 四技,26,29,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08312046,水產養殖系,D 日,D 博士,0,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08312046,水產養殖系,D 日,M 碩士,9,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08312046,水產養殖系,D 日,B 四技,29,15,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08312068,觀賞魚科技及水生動物健康國際學位專班,D 日,M 碩士,0,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08411048,獸醫學系,D 日,D 博士,3,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08411048,獸醫學系,D 日,M 碩士,2,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08411048,獸醫學系,D 日,B 四技,44,43,13 屏東縣,2 技職
109,0024,國立屏東科技大學,08411048,獸醫學系,N 職,M 碩士,5,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,09221052,幼兒保育系,D 日,M 碩士,0,1,13 屏東縣,2 技職
109,0024,國立屏東科技大學,09221052,幼兒保育系,D 日,B 四技,4,56,13 屏東縣,2 技職
109,0024,國立屏東科技大學,09221052,幼兒保育系,N 修,B 四技,1,8,13 屏東縣,2 技職
109,0024,國立屏東科技大學,09231051,社會工作系,D 日,M 碩士,5,7,13 屏東縣,2 技職
109,0024,國立屏東科技大學,09231051,社會工作系,D 日,B 四技,13,48,13 屏東縣,2 技職
109,0024,國立屏東科技大學,09231051,社會工作系,N 修,B 四技,6,24,13 屏東縣,2 技職
109,0024,國立屏東科技大學,10131054,餐旅管理系,D 日,M 碩士,4,3,13 屏東縣,2 技職
109,0024,國立屏東科技大學,10131054,餐旅管理系,D 日,B 四技,28,80,13 屏東縣,2 技職
109,0024,國立屏東科技大學,10131054,餐旅管理系_實用餐旅恒春專班,N 修,B 四技,1,0,13 屏東縣,2 技職
109,0024,國立屏東科技大學,10152057,休閒運動健康系,D 日,M 碩士,3,2,13 屏東縣,2 技職
109,0024,國立屏東科技大學,10152057,休閒運動健康系,D 日,B 四技,26,30,13 屏東縣,2 技職
109,0024,國立屏東科技大學,10152057,休閒運動健康系,N 職,M 碩士,8,7,13 屏東縣,2 技職
109,0024,國立屏東科技大學,10152057,休閒運動健康系,N 修,B 四技,22,13,13 屏東縣,2 技職
109,0024,國立屏東科技大學,10152057,休閒運動健康系_實用休閒觀光專班,N 修,B 四技,14,15,13 屏東縣,2 技職
109,0025,國立臺北科技大學,01118001,技術及職業教育研究所,D 日,D 博士,0,3,30 臺北市,2 技職
109,0025,國立臺北科技大學,01118001,技術及職業教育研究所,D 日,M 碩士,9,11,30 臺北市,2 技職
109,0025,國立臺北科技大學,01118001,技術及職業教育研究所,N 職,M 碩士,11,7,30 臺北市,2 技職
109,0025,國立臺北科技大學,02112007,互動設計系,D 日,M 碩士,4,10,30 臺北市,2 技職
109,0025,國立臺北科技大學,02112007,互動設計系_互動設計與創新外國學生專班,D 日,M 碩士,3,5,30 臺北市,2 技職
109,0025,國立臺北科技大學,02112007,互動設計系,D 日,B 四技,17,55,30 臺北市,2 技職
109,0025,國立臺北科技大學,02112007,互動設計系,D 日,C 二技,3,12,30 臺北市,2 技職
109,0025,國立臺北科技大學,02112007,互動設計系_香港二技專班,D 日,C 二技,2,2,30 臺北市,2 技職
109,0025,國立臺北科技大學,02112007,互動設計系,N 職,M 碩士,9,10,30 臺北市,2 技職
109,0025,國立臺北科技大學,02122003,設計學院設計博士班,D 日,D 博士,3,2,30 臺北市,2 技職
109,0025,國立臺北科技大學,02122004,創意設計學士班,D 日,B 四技,0,3,30 臺北市,2 技職
109,0025,國立臺北科技大學,02123009,工業設計系創新設計碩士班,D 日,M 碩士,4,12,30 臺北市,2 技職
109,0025,國立臺北科技大學,02123009,工業設計系,D 日,B 四技,25,50,30 臺北市,2 技職
109,0025,國立臺北科技大學,02123009,工業設計系,D 日,C 二技,1,4,30 臺北市,2 技職
109,0025,國立臺北科技大學,02123009,工業設計系創新設計碩士班,N 職,M 碩士,6,4,30 臺北市,2 技職
109,0025,國立臺北科技大學,02123009,工業設計系家具木工產學訓專班,N 修,B 四技,16,12,30 臺北市,2 技職
109,0025,國立臺北科技大學,02299018,文化事業發展系,D 日,M 碩士,0,2,30 臺北市,2 技職
109,0025,國立臺北科技大學,02299018,文化事業發展系,D 日,B 四技,6,35,30 臺北市,2 技職
109,0025,國立臺北科技大學,02311002,應用英文系,D 日,M 碩士,4,8,30 臺北市,2 技職
109,0025,國立臺北科技大學,02311002,應用英文系,D 日,B 四技,15,44,30 臺北市,2 技職
109,0025,國立臺北科技大學,02311002,應用英文系_香港二技專班,D 日,C 二技,0,1,30 臺北市,2 技職
109,0025,國立臺北科技大學,02311002,應用英語(文)系,D 日,C 二技,1,4,30 臺北市,2 技職
109,0025,國立臺北科技大學,02311002,應用英文系,N 職,M 碩士,1,5,30 臺北市,2 技職
109,0025,國立臺北科技大學,04131011,經營管理系,D 日,M 碩士,23,36,30 臺北市,2 技職
109,0025,國立臺北科技大學,04131011,經營管理系,D 日,B 四技,20,38,30 臺北市,2 技職
109,0025,國立臺北科技大學,04131011,經營管理系,D 日,C 二技,6,6,30 臺北市,2 技職
109,0025,國立臺北科技大學,04131011,經營管理系,N 職,M 碩士,7,8,30 臺北市,2 技職
109,0025,國立臺北科技大學,04131011,管理學院_經營管理EMBA泰國境外專班,N 職,M 碩士,18,5,30 臺北市,2 技職
109,0025,國立臺北科技大學,04131011,管理學院經營管理EMBA專班,N 職,M 碩士,21,11,30 臺北市,2 技職
109,0025,國立臺北科技大學,04131011,經營管理系,N 修,C 二技,0,1,30 臺北市,2 技職
109,0025,國立臺北科技大學,04131020,管理學院管理博士班,D 日,D 博士,3,1,30 臺北市,2 技職
109,0025,國立臺北科技大學,04131072,高階管理碩士雙聯學位學程,N 職,M 碩士,5,6,30 臺北市,2 技職
109,0025,國立臺北科技大學,04199021,管理學院_外國學生專班IMBA專班,D 日,M 碩士,4,14,30 臺北市,2 技職
