學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間_進修別,等級別,上學年畢業生男,上學年畢業生女,縣市名稱,體系別
112,53,國立高雄科技大學,6131067,資訊工程系,D 日,B 四技,55,4,50 高雄市,2 技職
112,53,國立高雄科技大學,6131080,商務資訊應用系碩士班,D 日,M 碩士,1,0,50 高雄市,2 技職
112,53,國立高雄科技大學,6131080,商務資訊應用系,D 日,B 四技,33,35,50 高雄市,2 技職
112,53,國立高雄科技大學,6131100,資訊管理系電子商務碩士班,D 日,M 碩士,11,10,50 高雄市,2 技職
112,53,國立高雄科技大學,6131100,資訊管理系碩士班,D 日,M 碩士,22,4,50 高雄市,2 技職
112,53,國立高雄科技大學,6131100,資訊管理系,D 日,B 四技,61,41,50 高雄市,2 技職
112,53,國立高雄科技大學,6131100,資訊管理系,D 日,C 二技,5,0,50 高雄市,2 技職
112,53,國立高雄科技大學,6131100,資訊管理系碩士在職專班,N 職,M 碩士,6,2,50 高雄市,2 技職
112,53,國立高雄科技大學,6132005,智慧商務系碩士班,D 日,M 碩士,20,7,50 高雄市,2 技職
112,53,國立高雄科技大學,6132005,智慧商務系,D 日,B 四技,64,20,50 高雄市,2 技職
112,53,國立高雄科技大學,6132067,資訊工程系碩士班,D 日,M 碩士,29,3,50 高雄市,2 技職
112,53,國立高雄科技大學,6132067,資訊工程系碩士在職專班,N 職,M 碩士,12,2,50 高雄市,2 技職
112,53,國立高雄科技大學,7111085,化學工程與材料工程系博士班,D 日,D 博士,1,0,50 高雄市,2 技職
112,53,國立高雄科技大學,7111085,化學工程與材料工程系_化工材料研發產業碩士專班,D 日,M 碩士,5,1,50 高雄市,2 技職
112,53,國立高雄科技大學,7111085,化學工程與材料工程系碩士班,D 日,M 碩士,34,10,50 高雄市,2 技職
112,53,國立高雄科技大學,7111085,化學工程與材料工程系,D 日,B 四技,87,30,50 高雄市,2 技職
112,53,國立高雄科技大學,7111085,化學工程與材料工程系碩士在職專班,N 職,M 碩士,21,5,50 高雄市,2 技職
112,53,國立高雄科技大學,7111085,化學工程與材料工程系,N 修,B 四技,22,5,50 高雄市,2 技職
112,53,國立高雄科技大學,7121030,海洋環境工程系碩士班,D 日,M 碩士,6,5,50 高雄市,2 技職
112,53,國立高雄科技大學,7121030,海洋環境工程系,D 日,B 四技,23,20,50 高雄市,2 技職
112,53,國立高雄科技大學,7121030,海洋環境工程系,N 修,B 四技,17,9,50 高雄市,2 技職
112,53,國立高雄科技大學,7121086,環境與安全衛生工程系碩士班,D 日,M 碩士,28,10,50 高雄市,2 技職
112,53,國立高雄科技大學,7121086,環境與安全衛生工程系,D 日,B 四技,68,31,50 高雄市,2 技職
112,53,國立高雄科技大學,7121086,環境與安全衛生工程系消防與防災工程碩士在職專班,N 職,M 碩士,2,0,50 高雄市,2 技職
112,53,國立高雄科技大學,7121086,環境與安全衛生工程系碩士在職專班,N 職,M 碩士,4,5,50 高雄市,2 技職
112,53,國立高雄科技大學,7141021,電訊工程系碩士班,D 日,M 碩士,10,3,50 高雄市,2 技職
112,53,國立高雄科技大學,7141021,電訊工程系,D 日,B 四技,32,3,50 高雄市,2 技職
112,53,國立高雄科技大學,7141021,電訊工程系,N 修,B 四技,42,2,50 高雄市,2 技職
112,53,國立高雄科技大學,7141021,電訊工程系_系統實務產業產學攜手專班,N 修,B 四技,39,3,50 高雄市,2 技職
112,53,國立高雄科技大學,7141073,光電工程研究所,D 日,M 碩士,14,3,50 高雄市,2 技職
112,53,國立高雄科技大學,7141075,電腦與通訊工程系碩士班,D 日,M 碩士,30,0,50 高雄市,2 技職
112,53,國立高雄科技大學,7141075,電腦與通訊工程系,D 日,B 四技,106,10,50 高雄市,2 技職
112,53,國立高雄科技大學,7141075,電腦與通訊工程系,D 日,C 二技,3,0,50 高雄市,2 技職
112,53,國立高雄科技大學,7141075,電腦與通訊工程系碩士在職專班,N 職,M 碩士,2,0,50 高雄市,2 技職
112,53,國立高雄科技大學,7141081,半導體工程系碩士班,D 日,M 碩士,9,3,50 高雄市,2 技職
112,53,國立高雄科技大學,7141081,半導體工程系,D 日,B 四技,50,6,50 高雄市,2 技職
112,53,國立高雄科技大學,7141081,半導體工程系碩士在職專班,N 職,M 碩士,7,2,50 高雄市,2 技職
112,53,國立高雄科技大學,7141081,半導體工程系,N 修,B 四技,18,7,50 高雄市,2 技職
112,53,國立高雄科技大學,7141103,電子工程系博士班(建工校區),D 日,D 博士,4,1,50 高雄市,2 技職
112,53,國立高雄科技大學,7141103,電子工程系碩士班(建工校區),D 日,M 碩士,68,8,50 高雄市,2 技職
112,53,國立高雄科技大學,7141103,電子工程系碩士班(第一校區),D 日,M 碩士,23,0,50 高雄市,2 技職
112,53,國立高雄科技大學,7141103,電子工程系(建工校區),D 日,B 四技,126,12,50 高雄市,2 技職
112,53,國立高雄科技大學,7141103,電子工程系(第一校區),D 日,B 四技,73,5,50 高雄市,2 技職
112,53,國立高雄科技大學,7141103,電子工程系碩士在職專班(建工校區),N 職,M 碩士,12,2,50 高雄市,2 技職
112,53,國立高雄科技大學,7141103,電子工程系碩士在職專班(第一校區),N 職,M 碩士,9,2,50 高雄市,2 技職
112,53,國立高雄科技大學,7141103,電子工程系(建工校區),N 修,B 四技,52,5,50 高雄市,2 技職
112,53,國立高雄科技大學,7141105,電機工程系博士班,D 日,D 博士,5,0,50 高雄市,2 技職
